run_id,utt_id,dataset,split,language,speaker_id,accent_group,snr_db,noise_profile,backend,model,execution_mode,ref_text,hyp_text,wer,cer,ser,word_edits,ref_words,char_edits,ref_chars,ftl_ms,final_latency_ms,provider_compute_rtf,end_to_end_rtf,rtf,duration_sec,cpu_pct_mean,cpu_pct_peak,ram_mb_peak,gpu_util_pct_mean,gpu_mem_mb_peak,energy_j,confidence_mean,confidence_available,ece_bin,correct,oov_tokens,oov_available,oov_rate,cost_usd,model_size_mb,trace_artifact_ref,source_schema
thesis_cloud_20260503T221001Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,,none,providers/azure_cloud:standard,standard,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concord returned to its place amidst the tents.,0,0,0,0,8,0,39,,1829.424525,0.4442902959,0.5219470827,0.5219470827,3.505,2.3,7.6,83.15234375,0,605,,0.78049386,True,7,True,0,False,,0.0010515,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_b24a3a57fdfa4c05af0b0021a3cfb5e2.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/azure_cloud:standard,standard,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concord returned to its place amidst the tents.,0,0,0,0,8,0,39,,1361.457893,0.3114491484,0.388433065,0.388433065,3.505,1.907142857,3.8,88.04296875,0,605,,0.7763051,True,7,True,0,False,,0.0010515,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_735d4b967d664cd4a4d5a9e02e3f174e.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/azure_cloud:standard,standard,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concord returned to its place amidst the tents.,0,0,0,0,8,0,39,,1379.417323,0.3158479558,0.3935570108,0.3935570108,3.505,1.507142857,5,90.5,0,605,,0.74279916,True,7,True,0,False,,0.0010515,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_d9c4d3c3e080468ca5613e29a7a94ee7.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/azure_cloud:standard,standard,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concord returned to its place amidst the tents.,0,0,0,0,8,0,39,,1360.906094,0.3135639971,0.3882756331,0.3882756331,3.505,2.1,8.2,91.5546875,0,605,,0.7082345,True,7,True,0,False,,0.0010515,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_12da40da029644b2b36fde9a8da52723.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/azure_cloud:standard,standard,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concord returned to its place amidst the tents.,0,0,0,0,8,0,39,,1299.661455,0.2932968959,0.370802127,0.370802127,3.505,1.430769231,3.8,92.62890625,0,605,,0.6580533,True,6,True,0,False,,0.0010515,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_80bde9223252450998055f681ccf2542.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,,none,providers/azure_cloud:standard,standard,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers, of which they had made a plentiful provision to greet the arrival of the young Princess. The French in return invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,5285.950919,0.3524857563,0.3715958467,0.3715958467,14.225,1.832075472,6.3,93.34765625,0,605,,0.8213091,True,8,True,0,False,,0.0042675,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_aa652c756fd84a4c81c7d7769e3f2680.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/azure_cloud:standard,standard,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers, of which they had made a plentiful provision to greet the arrival of the young Princess. The French in return invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,5277.230419,0.3518410143,0.3709828063,0.3709828063,14.225,2.181132075,14.7,95.55078125,0,605,,0.8678811,True,8,True,0,False,,0.0042675,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_0b30bc957f5a4473ae51107451b0376e.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/azure_cloud:standard,standard,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers, of which they had made a plentiful provision to greet the arrival of the young Princess. The French in return invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,5284.021897,0.3552644383,0.3714602388,0.3714602388,14.225,1.930188679,9.9,96.24609375,0,605,,0.87219876,True,8,True,0,False,,0.0042675,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_6039f363e43b4f64bbae44db2e81ce8d.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/azure_cloud:standard,standard,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers, of which they had made a plentiful provision to greet the arrival of the young Princess. The French in return invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,5276.07871,0.3518446527,0.3709018425,0.3709018425,14.225,1.781132075,8.1,97.16796875,0,605,,0.849338,True,8,True,0,False,,0.0042675,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_b5a45371a2ac40139bb300d4a3be5973.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/azure_cloud:standard,standard,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers, of which they had made a plentiful provision to greet the arrival of the young Princess. The French in return invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,5216.880467,0.3505881812,0.3667402789,0.3667402789,14.225,2.477358491,11.5,100.5390625,0,605,,0.7530717,True,7,True,0,False,,0.0042675,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_b51114b155444ab394e9b99c08a74bd2.json,canonical
thesis_cloud_20260503T221001Z,6930-75918-0002,librispeech_test_clean_subset,,en-US,,,,none,providers/azure_cloud:standard,standard,batch,CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY,Congratulations were poured in upon the Princess everywhere during her journey.,0,0,0,0,11,0,68,,1559.299826,0.2563581938,0.3103084231,0.3103084231,5.025,5.0125,50,100.6953125,0,605,,0.8678634,True,8,True,0,False,,0.0015075,,artifacts/benchmark_runs/thesis_cloud_20260503T221001Z/metrics/traces/trace_e7a3e9fe253f4d42829b9acd4e80b625.json,canonical
