run_id,utt_id,dataset,split,language,speaker_id,accent_group,snr_db,noise_profile,backend,model,execution_mode,ref_text,hyp_text,wer,cer,ser,word_edits,ref_words,char_edits,ref_chars,ftl_ms,final_latency_ms,provider_compute_rtf,end_to_end_rtf,rtf,duration_sec,cpu_pct_mean,cpu_pct_peak,ram_mb_peak,gpu_util_pct_mean,gpu_mem_mb_peak,energy_j,confidence_mean,confidence_available,ece_bin,correct,oov_tokens,oov_available,oov_rate,cost_usd,model_size_mb,trace_artifact_ref,source_schema
thesis_local_20260503T181036Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concord return to its place amidst the tents.,0.125,0.05128205128,1,1,8,2,39,,6715.836959,1.915984839,1.916073312,1.916073312,3.505,10.87380952,89.2,863.9765625,5.888888889,662,,0.8491403803,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_76c0b61d2e134506ad8bc78257cfa62e.json,canonical
thesis_local_20260503T181036Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,"Conquered, returned to its place amidst the tents.",0.125,0.1025641026,1,1,8,4,39,,429.579454,0.1224748223,0.1225618984,0.1225618984,3.505,31.64,83,845.765625,4.5,628,,0.8710257855,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_007a5df841d8403c804bcdec455df96b.json,canonical
thesis_local_20260503T181036Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,"Conquered, returned to its place amidst the tents.",0.125,0.1025641026,1,1,8,4,39,,480.090434,0.1368931638,0.1369730197,0.1369730197,3.505,32.04,88.2,908.4609375,7,645,,0.8793626168,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_ec467251e3dc4f3480e3f1aed6769b19.json,canonical
thesis_local_20260503T181036Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Conquered return to its place amidst the tents.,0.25,0.1538461538,1,2,8,6,39,,483.910404,0.1379706896,0.1380628827,0.1380628827,3.505,33.3,82.5,946.90625,9,645,,0.8005205323,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_3b20d7b612a840e3ac02b0000b714d31.json,canonical
thesis_local_20260503T181036Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,"Come forward, return to its place amid the tents.",0.5,0.2564102564,1,4,8,10,39,,455.855597,0.129972428,0.1300586582,0.1300586582,3.505,32.82,82.4,858.6328125,10,632,,0.627410269,True,6,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_d55b5b351e8f49e48c6774a0c3df8bea.json,canonical
thesis_local_20260503T181036Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers of which they had made a plantable provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.02325581395,0.02659574468,1,1,43,5,188,,638.796829,0.04488774517,0.04490663121,0.04490663121,14.225,30.15714286,90.6,884.2929688,6.333333333,632,,0.9404626467,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_15e56c9d8710484d88d707c1b69018cb.json,canonical
thesis_local_20260503T181036Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers of which they had made a plantable provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.02325581395,0.02659574468,1,1,43,5,188,,640.96901,0.0450361252,0.04505933286,0.04505933286,14.225,30.1,90.6,876.703125,3.666666667,628,,0.9275707131,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_ecb5c47162df4927a7da3c37634e5f26.json,canonical
thesis_local_20260503T181036Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French baskets of flowers of which they had made a plantable provision to create the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.06976744186,0.07446808511,1,3,43,14,188,,618.278257,0.04344032612,0.04346420084,0.04346420084,14.225,30.28571429,89.4,913.9375,4,628,,0.9111191485,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_26e3d9f734e24c49869e55a661a7a138.json,canonical
thesis_local_20260503T181036Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French basket of powers of which they had made a possible provision to create the arrival of the young princess. The French Inreturn invited the English to a supper, which was to be given the next day.",0.1627906977,0.1010638298,1,7,43,19,188,,661.892282,0.04650141251,0.04653021315,0.04653021315,14.225,34.3,90.6,896.9179688,24.66666667,649,,0.8534854295,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_a20c427e3f0b4b93830674ca0580e3ec.json,canonical
thesis_local_20260503T181036Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French fans get the powers of which they had made a contribution to the ideal rival of the young princess. The French painter invited me to this tour center, which was to be given the next day.",0.3953488372,0.2765957447,1,17,43,52,188,,633.48703,0.04450999691,0.04453335888,0.04453335888,14.225,33.07142857,88.1,929.0078125,10.33333333,649,,0.7126766705,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T181036Z/metrics/traces/trace_a2618da111d14c5cae400b85d0875b46.json,canonical
