run_id,utt_id,dataset,split,language,speaker_id,accent_group,snr_db,noise_profile,backend,model,execution_mode,ref_text,hyp_text,wer,cer,ser,word_edits,ref_words,char_edits,ref_chars,ftl_ms,final_latency_ms,provider_compute_rtf,end_to_end_rtf,rtf,duration_sec,cpu_pct_mean,cpu_pct_peak,ram_mb_peak,gpu_util_pct_mean,gpu_mem_mb_peak,energy_j,confidence_mean,confidence_available,ece_bin,correct,oov_tokens,oov_available,oov_rate,cost_usd,model_size_mb,trace_artifact_ref,source_schema
thesis_balanced_20260503T225907Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concorde returned to its place amidst the tents.,0.125,0.02564102564,1,1,8,1,39,,1519.679201,0.4335044736,0.433574665,0.433574665,3.505,21.1,92.5,2198.304688,8.833333333,750,,0.9273629997,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_f22ae79e017845d6adc85165aa21e6cd.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concorde returned to its place amidst the tents.,0.125,0.02564102564,1,1,8,1,39,,795.579616,0.2269028996,0.2269841986,0.2269841986,3.505,30.85,91.3,2256.71875,3.666666667,749,,0.900101584,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_89615bffe4e44007adcbc4b04e584337.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concorde returned to its place amidst the tents.,0.125,0.02564102564,1,1,8,1,39,,791.705792,0.225646192,0.2258789706,0.2258789706,3.505,30.275,89.3,2256.730469,4,749,,0.8658068908,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_b13e82cff6194c2a9d55cccaa1388b5d.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Common Core returned to its place amidst the tents.,0.25,0.1025641026,1,2,8,4,39,,814.900308,0.2324156593,0.2324965215,0.2324965215,3.505,35.1125,90,2256.730469,10.33333333,749,,0.7267134256,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_cfc063a1a8be4a9484e597af1d31334e.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Comfort returns its place amidst the tents.,0.375,0.1794871795,1,3,8,7,39,,799.501782,0.2280243235,0.2281032188,0.2281032188,3.505,31.775,89.9,2256.730469,13.66666667,749,,0.6725665716,True,6,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_df3b3418d7eb47f29bf48ad74d7af514.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess. The French, in return, invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,1117.562574,0.07853996787,0.07856327409,0.07856327409,14.225,29.58181818,80,2188.0625,4.25,749,,0.962564422,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_dd6edc97c69b4530844f22543c8631cf.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess. The French, in return, invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,1131.088579,0.07949202453,0.07951413561,0.07951413561,14.225,29.60909091,80.7,2256.320312,4.75,749,,0.9620068295,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_80fd1005a0a944c1a2e8b263b53692cd.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.02325581395,0.03191489362,1,1,43,6,188,,1138.050594,0.07997908471,0.0800035567,0.0800035567,14.225,34.35454545,81.3,2219.625,15.75,749,,0.9533171309,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_77da0979c082460daa077b7ee508ae90.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French baskets of flowers of which they had made a puntable provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.04651162791,0.06382978723,1,2,43,12,188,,1068.522882,0.0750924012,0.07511584408,0.07511584408,14.225,33.65454545,81.7,2214.09375,4.5,748,,0.9346267474,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_388b3af76d744879976918c76688f173.json,canonical
thesis_balanced_20260503T225907Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French baskets of flowers, of which they had made a print of information to greet the arrival of the young princess. The French in return invited the English to a super, which was to be given the next day.",0.1162790698,0.09574468085,1,5,43,18,188,,1113.733213,0.07827178327,0.07829407473,0.07829407473,14.225,29.93636364,79.4,2214.574219,3.75,748,,0.8583895689,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T225907Z/metrics/traces/trace_b8f98ca8e1804db1a03a6fc5b7b0785a.json,canonical
