run_id,utt_id,dataset,split,language,speaker_id,accent_group,snr_db,noise_profile,backend,model,execution_mode,ref_text,hyp_text,wer,cer,ser,word_edits,ref_words,char_edits,ref_chars,ftl_ms,final_latency_ms,provider_compute_rtf,end_to_end_rtf,rtf,duration_sec,cpu_pct_mean,cpu_pct_peak,ram_mb_peak,gpu_util_pct_mean,gpu_mem_mb_peak,energy_j,confidence_mean,confidence_available,ece_bin,correct,oov_tokens,oov_available,oov_rate,cost_usd,model_size_mb,trace_artifact_ref,source_schema
thesis_balanced_20260503T232650Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concorde returned to its place amidst the tents.,0.125,0.02564102564,1,1,8,1,39,,4351.46882,1.241406569,1.24150323,1.24150323,3.505,16.01794872,86.6,1014.535156,5.571428571,669,,0.9273629997,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_79aad14e2fbd4f1eb3fab5d132f4e0c5.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concorde returned to its place amidst the tents.,0.125,0.02564102564,1,1,8,1,39,,746.395872,0.2128541113,0.2129517466,0.2129517466,3.505,31.275,81.9,1043.59375,3.666666667,646,,0.900101584,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_fc26c0d5d2964d449f1b92060fc63efd.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concorde returned to its place amidst the tents.,0.125,0.02564102564,1,1,8,1,39,,748.508151,0.213477677,0.213554394,0.213554394,3.505,30.4375,79.2,1044.597656,3.666666667,644,,0.8658068908,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_180505d5a8634c35856d879afb2c2b87.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Common Core returned to its place amidst the tents.,0.25,0.1025641026,1,2,8,4,39,,730.231271,0.2082591098,0.2083398776,0.2083398776,3.505,30.2375,80.4,1045.4375,3.666666667,644,,0.7267134256,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_88748312130348d79293292e3ef9db02.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:balanced,balanced,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Comfort returns its place amidst the tents.,0.375,0.1794871795,1,3,8,7,39,,761.95379,0.2173113555,0.217390525,0.217390525,3.505,34.15,80,1045.601562,6.666666667,644,,0.6725665716,True,6,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_adda2c13abad46bf8cf55334c89b491e.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess. The French, in return, invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,1110.632991,0.07805575515,0.07807613293,0.07807613293,14.225,30.33333333,89.4,1055.398438,6.75,631,,0.962564422,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_4b6abfd1364e4423bb789b625f99afed.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess. The French, in return, invited the English to a supper, which was to be given the next day.",0,0,0,0,43,0,188,,1073.47087,0.0754404246,0.07546368155,0.07546368155,14.225,30.41818182,90.7,1053.152344,4.5,631,,0.9620068295,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_3790620c66964797ad7054baa4fecfd7.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.02325581395,0.03191489362,1,1,43,6,188,,1071.759055,0.07531351353,0.07534334306,0.07534334306,14.225,30.59090909,88.9,1057.53125,5,627,,0.9533171309,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_2b9b12e3ef59420abbfbdb4bfc13e034.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French baskets of flowers of which they had made a puntable provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.04651162791,0.06382978723,1,2,43,12,188,,1055.0691,0.074141138,0.07417005975,0.07417005975,14.225,30.54545455,89.4,1057.546875,6,627,,0.9346267474,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_58ff697899b84f1db94ce07c5d538bac.json,canonical
thesis_balanced_20260503T232650Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:balanced,balanced,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French baskets of flowers, of which they had made a print of information to greet the arrival of the young princess. The French in return invited the English to a super, which was to be given the next day.",0.1162790698,0.09574468085,1,5,43,18,188,,1045.27612,0.07345932696,0.07348162531,0.07348162531,14.225,30.25454545,90,1058.550781,4,627,,0.8583895689,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_balanced_20260503T232650Z/metrics/traces/trace_ec1b37b1305c44a5a0dbf64f2b761bfa.json,canonical
