run_id,utt_id,dataset,split,language,speaker_id,accent_group,snr_db,noise_profile,backend,model,execution_mode,ref_text,hyp_text,wer,cer,ser,word_edits,ref_words,char_edits,ref_chars,ftl_ms,final_latency_ms,provider_compute_rtf,end_to_end_rtf,rtf,duration_sec,cpu_pct_mean,cpu_pct_peak,ram_mb_peak,gpu_util_pct_mean,gpu_mem_mb_peak,energy_j,confidence_mean,confidence_available,ece_bin,correct,oov_tokens,oov_available,oov_rate,cost_usd,model_size_mb,trace_artifact_ref,source_schema
thesis_local_20260503T184131Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Concord return to its place amidst the tents.,0.125,0.05128205128,1,1,8,2,39,,3559.324719,1.015396537,1.015499207,1.015499207,3.505,14.66969697,88.7,892.6328125,17.58333333,578,,0.8491403803,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_94ca2ccd5de744f68f68d5746bbf5422.json,canonical
thesis_local_20260503T184131Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,"Conquered, returned to its place amidst the tents.",0.125,0.1025641026,1,1,8,4,39,,486.864759,0.1388161284,0.13890578,0.13890578,3.505,37.1,93.1,949.7617188,2.5,572,,0.8710257855,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_39b5d6e14e1e4e61bea246e2d1de8ebe.json,canonical
thesis_local_20260503T184131Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,"Conquered, returned to its place amidst the tents.",0.125,0.1025641026,1,1,8,4,39,,451.499779,0.12870523,0.1288159141,0.1288159141,3.505,31,82.9,919.109375,0,572,,0.8793626168,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_8a343f038ab944fda72fa18ef27e040c.json,canonical
thesis_local_20260503T184131Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,Conquered return to its place amidst the tents.,0.25,0.1538461538,1,2,8,6,39,,447.533953,0.1276026006,0.1276844374,0.1276844374,3.505,32.4,87.5,857.1757812,4.5,572,,0.8005205323,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_57a5dfd7ade54fecb6f5094ba4d4e19f.json,canonical
thesis_local_20260503T184131Z,6930-75918-0000,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:light,light,batch,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,"Come forward, return to its place amid the tents.",0.5,0.2564102564,1,4,8,10,39,,449.748515,0.1282353504,0.1283162668,0.1283162668,3.505,33.24,80.6,868.6875,2,571,,0.627410269,True,6,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_55fd2dc8310d40baacb0267a1ba9a736.json,canonical
thesis_local_20260503T184131Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers of which they had made a plantable provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.02325581395,0.02659574468,1,1,43,5,188,,641.780532,0.04509842699,0.04511638186,0.04511638186,14.225,31.61428571,88.7,970.9375,7.333333333,571,,0.9404626467,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_e10abffc7d444d6ba86d88ba5ea2235f.json,canonical
thesis_local_20260503T184131Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English forwarded to the French baskets of flowers of which they had made a plantable provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.02325581395,0.02659574468,1,1,43,5,188,,638.585992,0.04486709406,0.04489180963,0.04489180963,14.225,31.1,89.4,972.1054688,7,569,,0.9275707131,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_323040adba5847de8c4994b43bcaecef.json,canonical
thesis_local_20260503T184131Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French baskets of flowers of which they had made a plantable provision to create the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",0.06976744186,0.07446808511,1,3,43,14,188,,618.404671,0.04345198088,0.04347308759,0.04347308759,14.225,32,89.9,963.609375,8.666666667,569,,0.9111191485,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_3a40e9816ac842cfbd1906a5911957e5.json,canonical
thesis_local_20260503T184131Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French basket of powers of which they had made a possible provision to create the arrival of the young princess. The French Inreturn invited the English to a supper, which was to be given the next day.",0.1627906977,0.1010638298,1,7,43,19,188,,624.955394,0.04391185975,0.04393359536,0.04393359536,14.225,30.07142857,90.1,955.4179688,4.666666667,569,,0.8534854295,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_4256073bbafb40e4a80911e11bd06d21.json,canonical
thesis_local_20260503T184131Z,6930-75918-0001,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:light,light,batch,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,"The English voted to the French fans get the powers of which they had made a contribution to the ideal rival of the young princess. The French painter invited me to this tour center, which was to be given the next day.",0.3953488372,0.2765957447,1,17,43,52,188,,615.153755,0.0432207361,0.0432445522,0.0432445522,14.225,29.64285714,89.4,962.6523438,4.333333333,568,,0.7126766705,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T184131Z/metrics/traces/trace_9947e9ed58af4b88ae076724d1a0cd23.json,canonical
